Implicit,Explicit,racenum,sexnum,politics,datecode,age,year,education,numiats,religiosity
-0.6740489461353139,4,NA,NA,4,2626,NA,2014,7,1,3
0.11284518308280897,4,3,1,4,1114,17,2010,3,2,NA
-0.04392396734070408,4,6,NA,4,583,23,2008,6,2,NA
0.7073342842720786,6,2,1,4,2327,29,2013,7,2,2
0.10485570129099366,4,8,1,4,72,17,2007,3,2,4
0.9469585157688415,5,9,0,4,1642,23,2011,6,3,2
0.10694384430755785,5,6,0,4,1034,20,2009,5,1,1
-0.2068709938903797,4,6,NA,4,985,28,2009,5,4,2
-0.17414484067406816,1,3,0,4,3182,33,2015,9,2,3
0.37140318123231025,6,6,1,NA,1734,13,2011,4,3,3
0.2649110891686476,6,6,1,4,408,54,2008,4,3,NA
0.7787240186377109,4,5,1,4,1660,20,2011,5,1,4
0.9929082530965059,7,6,1,4,2747,21,2014,6,1,4
1.2000366513616956,5,6,0,4,1019,20,2009,5,1,NA
0.3936457638954628,6,6,1,4,200,25,2007,NA,1,NA
-0.1533283559379447,2,6,2,NA,1915,21,2012,4,3,1
0.716716656989379,5,5,1,4,1396,21,2010,5,2,NA
0.7859807671945651,7,6,1,4,23,18,2007,5,1,3
0.6822179772596817,5,6,0,4,1053,19,2009,5,1,2
-0.11335234198163932,3,NA,NA,NA,1614,NA,2011,NA,NA,NA
-0.22779601011028883,4,6,1,4,1194,23,2010,6,2,4
0.44723874348928466,4,6,0,4,2839,18,2014,5,NA,2
0.5635884067302279,7,6,1,NA,1767,21,2011,9,3,4
1.0439095473577575,4,6,1,4,3142,19,2015,5,1,2
0.5827701878206156,4,6,1,4,1118,53,2010,4,3,2
0.8327311105095605,4,6,1,4,2878,19,2014,6,2,1
0.6491823154359744,4,6,0,4,1981,18,2012,4,3,2
0.36033028876100615,5,8,1,4,2045,20,2012,5,3,2
-0.20348966688973016,5,6,0,4,159,26,2007,8,5,4
0.19016327539676914,5,6,0,4,739,33,2009,7,1,NA
0.5335491289894885,4,8,1,4,752,17,2009,3,1,3
0.33173842267277637,5,6,1,4,352,29,2007,9,1,3
0.4916411862705231,7,7,0,4,1072,16,2009,3,2,2
0.77684243380133855,4,6,0,NA,2169,23,2012,8,2,NA
0.8943244929900216,7,6,0,4,1038,40,2009,7,2,4
1.1279827321236735,5,6,0,4,126,22,2007,5,2,NA
-0.32143333551846737,4,6,1,4,465,25,2008,7,2,2
0.07423576408469176,4,6,0,4,644,16,2008,3,1,2
-0.30398618308983927,4,6,1,4,2542,38,2013,6,1,2
-0.72528577837860575,1,6,1,4,1394,42,2010,9,1,NA
0.09486893044978757,4,6,1,4,765,19,2009,5,3,NA
0.6852402752063247,5,6,0,4,1543,20,2011,5,2,3
0.3474189250950917,4,NA,NA,NA,1972,NA,2012,NA,NA,NA
-0.7026434000747663,3,4,1,4,316,24,2007,8,1,NA
0.42169696720518335,6,6,1,4,2969,22,2015,5,2,3
-0.17876061785161407,4,6,1,4,1061,21,2009,7,2,4
0.6229424307570524,4,6,1,NA,1912,11,2012,4,NA,1
0.355021453768013,4,9,1,4,1492,19,2011,5,1,3
0.9057556505198738,6,6,0,4,1173,16,2010,4,2,3
0.21999938899037125,4,6,1,4,695,21,2008,3,3,NA
0.33405738895226117,6,2,0,4,1950,30,2012,10,1,NA
-0.9809357578473603,1,6,0,4,798,28,2009,7,3,NA
0.8543360981380168,4,6,0,NA,1715,22,2011,5,4,NA
0.5751498336769416,5,6,0,4,2947,38,2015,10,1,3
-0.45612250354682815,2,6,1,4,2867,21,2014,5,1,NA
-0.18783602480880068,7,6,0,4,1041,32,2009,6,1,4
0.7929731576020811,4,6,1,4,1084,21,2009,5,1,NA
0.02178739404312508,5,6,0,4,2961,27,2015,5,3,NA
0.14846269389893052,4,6,0,NA,799,18,2009,3,1,NA
-0.342099496378858,4,6,1,4,1038,14,2009,4,1,NA
-0.26713502270285033,4,6,1,4,2892,33,2014,7,4,2
0.24174543162681683,7,6,0,4,1488,17,2011,3,1,2
-0.3590879596876366,5,6,0,4,1794,48,2011,10,2,4
0.8679827115363512,7,6,1,4,3211,23,2015,9,1,3
-0.08890503384173888,4,6,0,4,3183,22,2015,7,1,3
0.05347146092942351,5,6,0,4,2618,24,2014,7,1,NA
0.38000002892237406,4,6,1,4,3139,32,2015,9,1,NA
0.19786460808374573,5,3,0,NA,464,15,2008,NA,NA,NA
0.8067012864129584,4,6,0,NA,1367,18,2010,NA,2,NA
-0.8259883121131497,4,6,1,4,1965,40,2012,5,3,1
0.020858243944410153,4,6,1,4,1946,44,2012,5,2,NA
0.46914823623500984,4,6,1,4,1592,17,2011,4,2,1
-0.07144506042194787,4,6,1,4,995,18,2009,5,4,4
0.5105402952400481,5,6,1,4,1366,22,2010,6,3,2
-0.7043139487595208,4,NA,NA,NA,2642,NA,2014,NA,NA,NA
0.5397758687736918,4,4,0,4,1377,19,2010,5,2,NA
0.07590126406833228,4,6,1,4,299,26,2007,8,2,NA
1.0234097421543122,4,6,1,4,1626,22,2011,7,1,2
-0.0042364792766181325,6,6,1,4,149,51,2007,5,1,4
0.9581239564411468,5,6,1,4,2925,26,2015,7,2,NA
0.6272783336869542,5,6,0,NA,1781,14,2011,5,2,1
0.5231682159661181,4,6,0,4,3208,40,2015,7,3,NA
0.08973434995935833,5,2,1,4,2e3,26,2012,9,1,2
-0.1673109935072792,4,6,1,NA,2815,27,2014,7,3,NA
0.032571592274980195,4,6,1,4,620,18,2008,5,3,2
0.5694038469868117,5,6,1,4,3005,17,2015,3,3,NA
0.4984038554632476,2,6,0,4,2194,59,2013,9,2,NA
0.6816868552927594,4,6,1,4,2306,17,2013,3,1,NA
-0.19089252364097775,4,6,0,4,1349,24,2010,7,3,2
-0.7081949779482113,3,6,1,4,2333,16,2013,3,3,NA
0.31697182424055703,4,6,1,4,2271,19,2013,5,2,3
0.381365380652924,4,6,1,4,3046,27,2015,7,1,3
0.7443172452745489,7,6,1,4,737,16,2009,3,1,3
0.41287381582885746,4,6,1,NA,1736,12,2011,5,3,3
0.8239907376154355,4,6,1,4,3214,20,2015,5,2,2
0.9149897340881629,5,6,1,4,158,17,2007,4,1,3
0.4515480032386073,7,6,0,4,2291,15,2013,3,1,2
0.40097944458536383,4,6,1,4,383,17,2008,3,3,2
0.6619736410511929,5,9,1,4,2984,49,2015,5,2,2
0.4347090139952059,4,6,1,4,1018,21,2009,5,1,2
0.31662769641477245,4,9,0,4,1034,37,2009,7,1,NA
0.33623852397867277,7,NA,NA,NA,590,NA,2008,NA,NA,NA
0.43445836918287906,4,6,1,4,290,33,2007,5,2,3
0.7783894509589098,7,6,0,4,281,33,2007,9,2,4
0.549332262842281,4,6,0,NA,1786,14,2011,5,3,2
0.5139927706105039,4,6,1,4,2479,40,2013,6,1,2
0.9004749504175467,4,6,1,4,2937,22,2015,7,1,3
-0.14366375370619322,2,6,1,4,997,32,2009,7,1,NA
-0.06221225464588473,4,6,1,4,1542,28,2011,8,3,NA
0.7228791966575174,4,6,1,4,2873,39,2014,5,1,NA
0.5932571760084624,5,6,0,4,2087,18,2012,4,1,NA
0.5958901153277827,7,6,1,4,2219,54,2013,5,1,4
0.8883581685299426,5,7,1,4,2041,43,2012,5,1,3
1.0008012606262504,5,NA,NA,NA,3258,NA,2015,NA,NA,NA
0.571397119299867,4,6,1,NA,1852,17,2012,6,2,1
0.3274807988926,4,6,1,4,603,NA,2008,3,1,2
0.6921684221864359,4,6,1,4,1228,23,2010,5,2,1
-0.03032180314307871,5,6,1,4,2794,18,2014,5,1,2
0.012032040508538204,4,6,0,4,3145,22,2015,7,2,NA
0.19593332574855182,5,6,0,4,2355,22,2013,5,1,2
-0.17231993043113336,3,5,1,4,831,26,2009,7,2,4
0.5852918923094743,2,5,1,4,260,17,2007,NA,1,NA
0.6785063842237268,7,6,0,NA,1887,16,2012,4,2,1
0.4247946201883318,6,6,1,4,878,16,2009,3,1,2
0.37273835895328733,4,6,1,4,857,18,2009,4,1,3
0.2319928975280317,6,6,NA,4,2979,19,2015,5,3,3
0.20693654325630076,7,6,1,4,676,17,2008,5,1,1
0.17651194769676587,4,NA,1,4,123,33,2007,8,1,NA
0.10835240892308864,4,6,1,4,3244,18,2015,5,3,1
0.8368743533750731,7,6,1,4,2485,44,2013,7,3,4
0.31311438469586006,5,6,0,4,849,20,2009,5,2,4
0.2800946651445688,2,9,0,4,170,15,2007,3,1,3
0.6228724289733997,7,3,NA,NA,883,22,2009,7,1,4
0.03201346029664563,3,6,1,4,3146,18,2015,3,2,NA
0.6123648226860028,7,6,0,NA,2679,17,2014,3,2,NA
-0.7524783945296722,5,6,1,4,2125,22,2012,5,1,4
-0.7150270784530702,4,6,NA,NA,2333,21,2013,5,3,NA
0.05782004196980561,4,NA,0,NA,1964,18,2012,NA,NA,NA
1.0056425544285137,4,7,1,4,2487,19,2013,5,1,3
0.8104165910627437,6,6,1,4,789,18,2009,3,1,3
-1.0383135916978312,4,7,0,4,2860,25,2014,5,1,NA
0.907179867626639,4,6,0,4,3082,54,2015,10,1,1
0.25856342316242514,4,6,1,4,638,20,2008,5,2,NA
0.21383574501484093,4,6,1,4,1711,17,2011,3,3,2
-0.7956717234398645,4,6,1,4,2806,20,2014,5,1,1
-0.5230969503408254,4,6,1,4,1012,21,2009,5,2,NA
0.4419660317505485,4,6,1,4,2068,17,2012,3,2,3
0.8735839145188242,7,6,0,4,290,21,2007,7,1,3
0.6208593580886146,7,8,0,4,1944,23,2012,5,3,4
1.2442492639343863,6,6,0,4,1589,44,2011,6,1,2
0.4349595519050703,6,6,1,4,285,22,2007,5,4,2
0.7936672012683096,7,6,0,4,3186,23,2015,7,2,4
0.9893425137225855,4,6,1,4,2921,22,2014,7,1,2
0.7896860416524922,6,6,1,4,1286,27,2010,8,1,3
0.4754521642866161,5,6,0,4,670,22,2008,5,2,1
-0.37786105751329413,2,6,1,NA,1766,18,2011,6,NA,3
-0.2209768807236649,5,6,1,4,873,47,2009,10,3,3
0.07012381267251866,4,NA,NA,NA,2918,NA,2014,NA,NA,NA
0.7448903639432274,5,NA,1,4,333,18,2007,NA,4,NA
0.7157703202218182,4,8,1,NA,1853,51,2012,5,2,3
0.7775814179578431,7,6,1,NA,1794,19,2011,5,2,4
0.09085775910281046,4,8,1,4,2003,25,2012,8,1,2
-0.8309633089999939,4,6,1,4,2,24,2007,9,3,NA
0.3946038541853953,7,5,1,4,38,56,2007,7,2,3
-0.3300467074690304,4,6,0,4,218,27,2007,9,1,NA
-0.09412837627547282,4,6,0,4,2942,20,2015,4,1,NA
0.9860732584943566,7,6,1,4,317,22,2007,9,1,3
0.8771588820249887,5,6,0,4,2901,64,2014,8,1,4
-0.7649858072499574,4,6,1,4,1042,28,2009,10,2,NA
0.07161282984210651,5,6,1,4,205,52,2007,7,1,2
0.5636709794820312,7,7,1,NA,1863,11,2012,3,3,2
0.9454494985631658,4,8,0,4,2976,17,2015,3,1,NA
0.7103253023611815,4,6,1,NA,1888,15,2012,5,3,1
-0.8731509311923451,3,6,0,4,2900,17,2014,4,3,NA
0.2156193329627564,4,6,1,4,2500,18,2013,5,2,NA
0.8360931863990393,6,6,1,4,1343,44,2010,8,1,NA
0.09130408801366421,4,6,1,4,295,25,2007,8,1,NA
-0.29805113728425336,4,NA,1,NA,3174,17,2015,NA,NA,NA
0.14685591271251258,4,6,1,4,288,19,2007,7,2,4
0.24014780710007766,7,NA,NA,NA,766,NA,2009,NA,NA,NA
0.44200905397292417,7,2,0,4,1117,17,2010,3,2,2
-0.7711685594583577,4,6,1,4,3148,42,2015,10,1,NA
0.1993831039126151,3,3,1,4,2864,22,2014,7,2,1
0.3323528497195581,5,8,1,4,2284,16,2013,3,4,4
0.17648599708627127,4,8,0,4,1250,34,2010,9,1,NA
0.8986816420349145,7,6,0,4,1553,22,2011,9,1,2
-0.13903301387114977,4,5,0,4,584,17,2008,3,1,2
0.3052283409017984,5,8,1,NA,1726,12,2011,5,3,1
0.34531183689106604,6,6,0,4,81,19,2007,5,1,NA
-0.15654606506709123,2,6,1,4,109,50,2007,9,2,NA
0.09897451639459975,4,5,1,4,2906,21,2014,5,1,4
0.6527801271658853,4,5,0,4,1040,25,2009,7,1,4
-0.3707325829428973,4,8,1,4,1034,19,2009,5,1,NA
0.11475449925941783,4,6,1,4,3181,14,2015,7,1,2
0.6653051639513154,4,8,1,4,1237,17,2010,4,2,2
0.8259463552138846,5,6,1,4,418,21,2008,7,4,3
-0.21303590249363907,4,6,1,4,957,19,2009,5,1,1
-0.3966321212275763,4,8,1,4,1051,26,2009,5,2,3
0.5740860779181999,5,6,0,4,159,23,2007,3,1,NA
0.44537378529076554,4,6,1,4,2908,18,2014,3,3,2
0.3945417343535711,4,6,0,NA,1884,29,2012,9,2,2
0.9136175260306724,5,9,1,4,787,24,2009,5,1,3
-0.8555957871833817,4,6,1,4,2089,28,2012,7,2,NA
0.34781827008748406,4,6,1,NA,1752,11,2011,3,NA,2
-0.07365421194058164,4,8,1,4,2221,17,2013,3,2,3
0.3072385778149487,4,6,1,4,1033,14,2009,4,1,2
0.7257645859382593,4,6,0,4,2513,24,2013,5,1,3
1.082190881832396,6,2,1,4,1364,21,2010,7,2,1
0.5690579364984494,4,6,1,4,106,31,2007,5,4,3
0.06096362472194771,4,8,1,4,375,17,2008,4,3,NA
0.18626652954818632,5,6,0,4,336,21,2007,7,1,NA
-0.39668536417458256,4,6,1,4,1940,21,2012,7,1,NA
-0.2652774791578436,6,6,1,4,2272,70,2013,6,4,2
0.4314582693961055,5,6,1,4,1188,27,2010,8,2,4
-0.4762416536708077,4,3,1,4,2354,38,2013,9,4,2
0.7428176984611221,4,6,1,4,2625,21,2014,5,1,1
-0.10955141437631769,5,6,0,4,2969,36,2015,7,2,2
0.48242312973807666,6,1,1,4,3059,18,2015,5,4,3
0.3696512162775819,4,6,0,4,1400,29,2010,8,3,NA
0.0382518499307848,4,6,1,4,434,24,2008,8,3,NA
-0.14825061538116927,4,8,1,4,771,23,2009,5,1,2
-0.18233865146745362,4,6,1,4,250,19,2007,5,1,NA
0.5852706646599664,4,8,1,4,2419,16,2013,3,2,NA
0.08570290793198909,4,6,1,4,506,17,2008,3,1,NA
0.6087063744048207,7,5,0,4,2488,52,2013,5,3,4
0.44162324869054026,4,3,0,4,106,16,2007,3,2,2
0.5599962107241657,4,6,1,4,159,18,2007,4,1,2
1.0597307995484175,5,6,1,4,2486,39,2013,8,1,2
0.6720783100333654,5,6,1,4,1440,20,2010,5,1,4
0.5351683826043355,2,5,1,4,2441,15,2013,3,3,NA
0.0760650702034118,4,5,0,4,2287,47,2013,9,4,2
0.7932130781062254,4,6,0,4,1580,19,2011,5,1,NA
0.45394336375228383,7,6,0,4,2886,17,2014,3,1,4
0.5713162246383566,4,6,1,4,866,32,2009,9,1,NA
-0.17867067070890935,3,6,1,4,2173,16,2012,NA,1,NA
0.21114146988371044,4,3,0,4,3017,14,2015,3,2,2
0.22911089541062882,5,6,1,4,2688,28,2014,7,2,1
0.44211476426669494,7,6,1,4,327,20,2007,5,3,4
0.3720294408182754,4,6,1,4,1976,16,2012,3,2,NA
-0.8577258872445062,4,6,1,4,2850,23,2014,8,2,NA
-0.9316129395430861,4,6,1,4,3181,23,2015,9,3,NA
0.5222884612954928,4,6,1,4,520,26,2008,5,1,2
0.7239127477974697,6,5,1,4,1423,44,2010,NA,3,NA
-0.08637396658359063,5,6,1,4,3198,16,2015,3,3,2
0.4722934554930604,6,8,0,4,400,22,2008,5,2,4
0.5078072991242444,4,6,1,4,1565,19,2011,5,1,NA
0.44978435759583496,7,6,0,4,1113,18,2010,3,1,4
0.3600855925218144,5,6,1,4,1206,20,2010,6,1,4
0.6505588744249107,4,9,0,4,3071,22,2015,7,4,NA
0.44245948413740427,6,6,1,4,477,18,2008,5,3,3
0.22850086736703312,3,6,1,4,827,18,2009,5,4,4
0.4340653316842062,6,6,0,4,1432,17,2010,3,1,NA
0.38489006653312297,6,6,0,4,649,23,2008,5,3,NA
0.1975934057719521,4,4,1,4,7,30,2007,10,2,3
0.05187427203428921,4,8,1,4,1562,16,2011,3,3,1
-0.3128400038655625,3,6,1,4,160,44,2007,6,1,2
0.6855155494238494,4,5,1,4,2132,18,2012,5,2,3
0.43391934389336057,4,9,1,NA,1748,13,2011,5,2,1
0.02993973131085005,4,6,0,4,1190,25,2010,6,1,NA
0.5288532742871939,4,8,1,4,184,16,2007,3,3,NA
0.36306130433472517,4,6,1,4,3163,39,2015,7,2,3
-0.537335784059153,3,6,0,4,2970,20,2015,7,3,1
0.49178394057035946,4,6,1,4,129,19,2007,5,2,3
0.6725700511999217,7,9,0,4,1356,18,2010,5,1,1
0.6017646366718898,6,6,0,4,785,18,2009,5,2,3
0.3131388396916131,4,3,1,4,2454,17,2013,3,2,3
0.5879472819861842,4,6,1,4,1073,42,2009,8,3,NA
0.11369623910386917,4,6,1,4,99,37,2007,7,3,2
0.9072932842616567,4,6,1,4,2170,52,2012,7,1,3
0.07051206960411638,4,6,1,4,2300,18,2013,5,1,2
0.03218590398109124,3,5,0,4,3174,20,2015,5,4,2
0.09023116172628232,4,5,1,4,1557,21,2011,7,2,NA
-0.17198134404288834,4,6,0,NA,1775,25,2011,9,2,3
-0.12443540679197268,4,9,1,4,801,23,2009,7,3,2
0.4686723571360048,6,6,0,4,1390,43,2010,5,1,3
0.623155683589268,7,6,0,NA,1855,16,2012,5,NA,2
0.032005129819536925,4,6,1,4,658,20,2008,5,2,NA
0.1636373730873905,4,6,1,4,2095,20,2012,5,2,1
0.7990978248716618,6,6,1,4,3255,28,2015,6,1,2
-0.1585699264706032,4,6,0,4,1038,27,2009,7,3,1
0.28366094601833297,6,6,1,4,928,46,2009,9,3,3
0.23356533852004857,4,6,1,4,2345,23,2013,7,2,NA
0.526445410024541,4,6,0,NA,1991,49,2012,5,1,NA
1.1724126819543037,5,6,0,4,1935,25,2012,6,2,2
-0.32748540331702064,5,NA,0,NA,3137,NA,2015,NA,NA,NA
0.0490358014958841,4,6,1,4,1034,18,2009,4,1,NA
0.10447069252904084,4,6,0,4,2930,43,2015,10,1,1
0.40000883361631884,4,6,0,4,438,42,2008,10,1,NA
0.6111826206849167,7,6,0,4,1002,19,2009,4,3,NA
0.893016615513031,7,6,0,4,1138,21,2010,5,1,3
-0.0433906699668485,6,8,0,4,1160,17,2010,3,2,1
-0.4654144547845692,2,6,0,4,1588,17,2011,3,4,1
0.028371600872512656,4,6,1,4,3208,17,2015,3,4,2
0.6699157696962701,5,8,0,4,3218,NA,2015,4,2,3
0.5235122710229854,4,6,1,4,2110,18,2012,4,1,4
0.6925243935573346,6,6,1,4,1227,17,2010,3,1,4
0.9575977630120138,4,6,1,NA,1922,13,2012,5,NA,1
-0.12450202376644724,4,8,1,4,3186,18,2015,5,3,NA
0.07346826970049805,5,6,0,4,656,24,2008,5,2,NA
0.39936159758476547,4,5,1,4,271,18,2007,4,1,3
0.8063731016639302,4,6,1,4,1124,55,2010,7,1,3
0.23537613760806464,7,6,1,4,3020,22,2015,7,3,1
0.5865644806290873,5,6,0,4,1579,16,2011,3,2,4
-0.5661069780281588,4,8,1,4,2579,18,2014,5,3,NA
1.2593527845328167,5,6,1,4,1038,45,2009,6,1,2
0.1416081607936446,2,6,1,4,2039,20,2012,5,1,3
-0.39465735207932207,3,6,1,4,3188,17,2015,5,1,NA
0.7822398102068773,4,6,1,4,134,39,2007,5,1,3
0.3808938684125867,4,9,1,4,1563,17,2011,4,2,2
0.6508363995875035,7,6,0,4,3258,18,2015,4,2,NA
0.26608868671940944,4,6,0,4,2681,16,2014,3,2,NA
0.1990104152250331,5,6,0,4,1533,22,2011,4,2,NA
0.1838478733224092,4,8,1,4,416,16,2008,3,4,2
-0.040721943157867764,7,5,0,4,805,18,2009,5,2,NA
0.42721802308154405,4,6,1,NA,1912,8,2012,2,2,3
0.09304255120408489,6,6,0,NA,1766,10,2011,3,2,2
0.13242093595079413,5,6,1,4,414,18,2008,3,3,NA
0.6139235230715911,5,6,1,4,2182,34,2012,5,1,2
-0.5048227084308663,3,3,0,4,2964,20,2015,5,1,NA
-0.5174244350630612,3,6,0,4,2258,24,2013,7,1,2
0.5833121447909653,4,6,0,4,2704,45,2014,10,1,NA
0.20820850962557205,4,9,1,4,3236,39,2015,5,2,2
-0.8483150314924985,4,6,1,4,2419,42,2013,9,1,NA
0.8292645732211117,6,5,1,4,106,55,2007,7,2,3
0.982228439652153,4,6,0,4,2844,21,2014,6,5,NA
0.1028012868336132,4,8,1,4,2594,32,2014,8,1,2
0.36577900897593163,4,6,1,4,157,29,2007,10,3,NA
1.0838442383074645,4,8,1,NA,1141,19,2010,5,1,2
0.14416655881640422,4,2,1,4,210,18,2007,5,1,NA
0.6015333818994089,4,6,0,4,22,20,2007,5,1,2
1.2933022043874165,7,6,0,4,2881,19,2014,5,2,2
0.14509294475009976,4,6,0,4,758,38,2009,7,4,2
0.6120170154027792,6,6,1,4,2891,19,2014,5,3,3
0.6575347382139387,5,6,1,4,108,58,2007,9,1,2
0.21349007819284602,4,8,1,4,1011,18,2009,5,1,2
0.054326272499677045,4,6,1,4,2820,28,2014,6,1,3
0.6898361074838959,4,6,0,4,1053,22,2009,5,1,1
0.27864141576796775,4,5,1,4,2257,36,2013,4,1,4
0.8838041226798781,4,6,1,4,3039,24,2015,7,3,NA
0.2826341284506247,5,6,0,4,464,52,2008,9,2,4
0.7527006799203119,7,6,0,4,301,36,2007,6,1,3
0.11928710884657086,4,6,0,4,1376,26,2010,7,1,NA
0.3071259479235074,7,6,1,4,2611,39,2014,5,4,2
-0.039958110867106045,4,6,1,4,2220,27,2013,9,5,1
0.3730925264037797,4,6,1,4,2699,17,2014,3,1,2
0.34769462914785515,4,6,1,4,1039,33,2009,5,2,3
0.31920053326850506,4,2,0,4,3181,19,2015,4,2,NA
0.13535453958901447,4,6,1,4,2349,35,2013,7,1,NA
0.05662934467381258,7,2,0,NA,1830,23,2012,7,NA,2
-0.2298819917529866,4,6,0,4,1034,28,2009,9,4,4
-0.16216812862525556,4,6,0,4,2837,24,2014,9,2,3
0.07737801062275032,7,6,1,4,466,22,2008,5,1,4
-0.5965054069886708,4,6,1,NA,1923,16,2012,7,NA,2
0.3296393563967555,1,6,1,4,2864,23,2014,8,2,2
0.19399727655001053,4,6,1,4,1146,20,2010,5,2,3
0.5827056901824921,5,8,1,4,241,23,2007,7,2,3
1.1397420659864728,7,2,1,4,2999,29,2015,7,1,2
1.2823366180915756,6,6,0,NA,1790,46,2011,10,2,1
1.068179030553738,7,6,0,4,187,24,2007,3,1,1
-0.07466509554343903,4,6,0,4,647,17,2008,3,1,NA
0.4202621838916057,4,6,0,4,2587,32,2014,9,1,2
0.6308581997932703,5,2,1,4,2577,31,2014,5,2,2
0.316598240545231,2,6,0,4,2943,45,2015,10,1,3
0.24112669477432025,4,6,1,4,2972,21,2015,5,3,NA
1.3004158437818525,4,9,NA,4,485,NA,2008,NA,1,NA
0.6268280680519358,5,6,1,4,1164,26,2010,7,1,2
0.4113014236344771,4,6,1,4,3183,16,2015,4,3,NA
0.1368848621283987,4,6,1,4,2541,20,2013,5,1,NA
-0.16994818126161618,5,6,1,4,2879,21,2014,5,2,NA
0.20835341212745206,6,6,1,4,3006,17,2015,3,2,3
0.8303517736027952,4,6,1,4,428,30,2008,5,1,NA
-0.08260301532093697,4,6,1,4,527,18,2008,4,2,NA
0.2132071267508304,4,6,0,4,2791,27,2014,8,2,NA
0.09464862450819225,4,6,1,4,3001,17,2015,3,NA,2
0.13280424059453252,4,6,1,4,3214,22,2015,10,4,4
0.5960251679583101,4,6,0,NA,1911,41,2012,10,3,1
-0.2596793422870915,4,6,1,4,1032,22,2009,7,1,NA
0.15566846759652028,5,2,1,4,2677,38,2014,9,1,2
0.2549515000279932,4,8,1,4,2514,21,2013,5,1,NA
0.4076877778978014,7,6,1,4,266,22,2007,7,3,3
0.8311372013576535,4,6,0,4,1063,24,2009,5,3,NA
0.8351609475477613,4,8,0,4,2569,29,2014,3,1,2
0.7602748751780201,6,NA,1,4,339,35,2007,6,1,4
0.7354856329619288,7,6,1,4,2228,20,2013,7,1,4
-0.15250091952998274,4,2,0,4,1130,20,2010,5,1,NA
0.5459753377564293,5,6,1,4,138,45,2007,9,4,2
0.46930426578732776,5,6,1,4,645,30,2008,8,2,NA
0.07802581961883259,4,6,1,NA,274,17,2007,3,2,NA
-0.6564202517933201,4,6,1,4,3228,31,2015,9,3,NA
0.08357937951215358,4,6,1,4,785,21,2009,5,2,3
0.521767071792349,7,7,1,4,507,17,2008,3,1,4
-0.5374755019090457,4,6,1,4,2948,18,2015,7,2,NA
0.17368640804643254,4,6,1,4,2982,20,2015,5,2,2
-0.3287704246218314,4,6,1,4,1388,27,2010,6,3,NA
-0.5253465347597999,4,9,1,4,3209,24,2015,1,2,2
0.2676585865280217,7,5,0,4,2297,24,2013,5,1,2
-0.2269338818318495,4,2,0,4,2136,18,2012,4,1,2
-1.0883952685209615,4,6,1,4,77,22,2007,5,4,NA
0.8997621514144047,6,3,0,4,3201,23,2015,5,3,2
0.8362977051126781,7,6,0,4,3014,15,2015,3,2,2
-0.2698025639187615,4,6,0,4,1025,21,2009,5,1,NA
-0.7128414598911819,4,6,1,4,1541,17,2011,4,2,1
0.2464788826966627,2,6,0,4,2252,21,2013,5,2,2
0.3539749603988779,5,6,0,4,3025,17,2015,3,3,3
0.2562931138210983,4,6,1,NA,1833,13,2012,7,2,1
-0.3263694401455027,4,6,0,4,3203,30,2015,10,5,NA
0.028404540266010414,2,6,1,4,2906,21,2014,7,1,NA
0.9520505606625853,4,6,1,4,1151,50,2010,7,1,NA
-0.32214233372520434,5,6,1,4,457,34,2008,9,1,NA
0.8582278290949751,5,6,1,NA,2189,18,2012,4,1,NA
0.3025836587196793,4,6,1,4,1361,21,2010,5,2,2
-0.29596112146297615,4,2,0,4,3099,26,2015,9,1,1
0.5700669243930159,4,6,0,4,3238,60,2015,5,4,4
0.8049336180751818,6,6,0,4,3046,21,2015,5,1,3
-0.11690480115667912,4,6,1,4,739,26,2009,5,3,NA
0.7495430705570716,4,6,0,4,3009,25,2015,10,1,NA
-0.22177268703083697,4,9,0,4,1318,19,2010,5,1,2
0.028309294628514278,6,6,1,4,1591,20,2011,5,1,3
-0.20086276535746803,4,6,1,4,2599,49,2014,10,5,1
0.4200780288136817,5,6,0,4,3009,57,2015,5,2,NA
0.518874868946688,4,9,0,4,1514,22,2011,5,2,2
0.15296399228376828,4,2,1,4,271,22,2007,5,4,NA
0.15519202694992434,4,5,1,4,1293,23,2010,5,2,3
-0.4958871756188681,4,8,1,4,2855,32,2014,8,3,2
-0.5878612438456337,4,6,0,NA,1755,30,2011,7,3,1
-1.116255547621913,3,5,1,4,2526,18,2013,5,5,3
-0.035878924510583415,4,3,1,4,3181,18,2015,7,1,3
-0.35688644772223743,4,6,0,4,2859,26,2014,9,2,NA
-0.2865879864504428,4,6,1,4,1117,43,2010,8,2,4
0.49679777515018697,6,6,1,4,1955,48,2012,6,1,2
0.33846243116268404,6,2,0,4,463,38,2008,9,1,NA
0.6908547769309374,4,6,1,4,778,23,2009,9,1,NA
0.8633648518783534,4,6,1,4,2454,30,2013,6,3,4
0.7197061382411111,4,5,1,4,809,28,2009,8,2,2
0.7297325845207325,4,6,1,4,1416,18,2010,5,2,4
-0.279302645715366,4,6,1,4,3009,26,2015,7,1,NA
-0.11600857752363634,4,6,1,4,1166,30,2010,5,1,NA
0.3460858363408806,4,6,0,4,381,25,2008,5,3,NA
0.5012959789780385,4,7,1,4,2240,20,2013,5,1,2
-0.43152192037125775,4,6,1,4,2190,21,2012,5,1,NA
0.23491661010511358,4,6,1,4,2236,19,2013,5,2,4
