Implicit,Explicit,racenum,sexnum,politics,age,year,education,datecode,numiats,Age_group
-0.09344194267887157,3,9,0,4,33,2010,5,1126,1,3
0.5821950952220252,4,3,0,4,18,2010,5,1383,1,1
0.5694620674353108,5,NA,NA,NA,NA,2017,5,3746,NA,NA
0.5397496888763568,4,6,1,NA,35,2014,6,2725,2,3
1.3734251170853422,6,6,0,6,27,2014,9,2788,1,2
0.6556950111462005,4,NA,NA,NA,NA,2017,9,3889,NA,NA
0.2709506122953018,7,NA,0,NA,34,2015,NA,3018,NA,3
0.21955632796456315,7,NA,NA,NA,NA,2017,5,3941,NA,NA
0.2700933900020825,6,6,1,6,22,2008,6,681,2,2
0.880318312480235,7,6,1,4,20,2009,7,736,2,1
0.8683153787746851,4,3,0,5,16,2011,4,1651,1,1
0.8058324942922774,5,6,0,4,31,2016,8,3463,1,3
0.4764548619622641,5,2,1,NA,15,2015,3,3198,1,1
0.41802878833894463,4,6,1,3,33,2007,9,19,1,3
0.7349508970848195,4,6,0,6,23,2015,7,3073,1,2
1.5182044200470757e-4,6,6,1,5,22,2016,6,3347,2,2
0.08289547352220225,4,6,1,4,21,2010,5,1201,2,2
0.2378120189181253,4,6,0,4,50,2012,5,2028,1,4
-0.3127502965568319,5,6,1,4,18,2015,4,3258,2,1
0.8242499278045305,6,6,1,4,22,2015,5,3026,1,2
0.34631174621746474,4,6,1,2,20,2012,5,1937,3,1
-0.08155104503852575,5,NA,NA,NA,NA,2010,NA,1121,NA,NA
0.24090703154186066,5,NA,NA,NA,NA,2017,5,3738,NA,NA
0.42984283886065944,5,8,1,4,23,2015,5,3193,2,2
0.40315210355182207,4,NA,NA,NA,NA,2017,5,3941,NA,NA
0.3036555297694734,4,6,1,1,65,2012,7,1961,2,6
0.5057935305181523,4,6,1,6,19,2011,6,1599,2,1
0.6847438535232044,4,6,1,4,33,2012,8,1865,1,3
0.3337052729418807,6,8,0,NA,18,2013,5,2256,1,1
0.2886913646174353,6,NA,NA,NA,NA,2017,8,3665,NA,NA
0.4747077058197636,5,NA,NA,NA,NA,2017,4,3669,NA,NA
0.1775213524236875,5,6,1,2,20,2011,5,1713,2,1
0.4845875448761541,3,NA,NA,NA,NA,2017,7,3809,NA,NA
0.7087734458628575,4,6,1,5,22,2016,7,3465,1,2
0.02852461973025955,4,NA,NA,NA,NA,2017,8,3767,NA,NA
-0.2908764343354988,4,6,1,4,11,2016,1,3446,3,1
1.0555819095309138,4,NA,NA,NA,NA,2017,7,3769,NA,NA
0.11679479911081395,5,6,0,4,23,2015,8,2932,4,2
0.8682245319825526,5,NA,NA,NA,NA,2017,5,3763,NA,NA
0.4340431079185723,6,5,1,5,21,2015,7,2978,1,2
0.5415789791134229,3,NA,NA,NA,NA,2017,6,3687,NA,NA
0.8990539501731674,2,6,1,5,46,2015,7,3036,1,4
0.8954793803750594,6,6,1,4,38,2011,9,1473,2,3
0.43431251220822886,5,6,1,NA,17,2011,3,1719,2,1
4.7397377741171913e-4,2,6,1,6,17,2012,3,1899,4,1
0.44524861452291786,5,6,0,4,15,2015,3,3131,1,1
0.2900559405660812,4,3,1,NA,32,2015,6,3078,1,3
-0.1510794961974366,4,9,1,5,20,2011,5,1713,1,1
0.35913711006455074,4,2,1,4,20,2008,5,681,2,1
1.1625106636303795,6,NA,NA,NA,NA,2017,8,3914,NA,NA
0.2783543107697767,4,5,0,4,20,2009,5,898,4,1
1.3150423706704826,5,6,0,4,18,2016,4,3396,1,1
0.4462325711639623,4,9,0,4,19,2014,4,2592,1,1
-0.11406823009922223,4,NA,NA,NA,NA,2017,10,3697,NA,NA
0.6953088705879344,6,6,1,2,22,2010,8,1190,1,2
-0.43815558161439777,7,6,0,4,NA,2008,4,652,1,NA
1.0101754543607901,5,6,0,5,25,2013,8,2211,1,2
0.35911730806382375,3,6,1,6,28,2010,5,1268,1,2
0.4876038837987826,4,6,0,6,29,2008,9,464,1,2
0.3682712979545088,4,6,0,6,20,2012,7,2169,1,1
0.7103527773477339,6,5,1,3,31,2016,8,3340,2,3
0.008432965643592721,5,6,1,7,21,2012,8,2140,4,2
0.4805549748225332,4,6,1,5,65,2008,10,471,4,6
0.16753589108794822,4,7,0,2,20,2012,7,2010,1,1
-0.18663540202228499,3,6,0,3,21,2012,7,2069,2,2
0.7449033937707923,2,6,1,3,44,2013,5,2229,2,4
0.16445050520868895,4,9,0,6,19,2013,5,2304,2,1
0.7389084389191725,6,6,0,4,21,2010,5,1394,4,2
0.8774977142654071,6,6,0,2,24,2007,6,29,1,2
0.11219962676671659,4,3,NA,4,16,2011,3,1500,1,1
0.6478898953752424,3,6,1,4,18,2009,4,786,2,1
0.44290116058638307,4,6,0,2,22,2016,10,3291,2,2
0.6065996766957695,5,9,1,4,22,2007,7,120,1,2
0.5490940312401583,4,9,0,6,35,2016,7,3329,1,3
-0.07332006276767145,4,3,1,4,22,2012,5,2081,1,2
-0.11173030885350604,4,6,0,4,21,2008,5,450,1,2
-0.5948299696789777,6,6,1,6,39,2008,5,466,1,3
0.9348158680246961,3,6,1,4,53,2014,6,2872,1,5
0.6078706641113322,4,6,0,7,51,2012,9,2085,3,5
-0.16153331213832803,3,6,0,6,35,2014,5,2692,3,3
0.21679418509222423,6,6,1,2,20,2013,5,2464,2,1
0.8784037435164995,7,6,0,3,21,2014,5,2858,1,2
0.3360497177522358,5,2,1,4,15,2015,2,3194,1,1
0.46846567929762617,4,6,1,4,21,2010,5,1362,1,2
0.6834465827631622,6,NA,NA,NA,NA,2017,9,3948,NA,NA
1.0097528372937916,4,6,1,4,32,2016,7,3460,1,3
0.7253541664087315,5,6,1,6,24,2011,8,1468,1,2
-0.09208849959450946,6,6,1,4,51,2012,5,2071,2,5
0.08022211474780701,5,6,1,6,25,2013,6,2239,2,2
0.7652984439614515,4,NA,NA,NA,NA,2017,7,3733,NA,NA
0.9035722581851744,4,5,1,4,22,2015,7,3190,3,2
0.6982494737207733,4,6,0,7,19,2013,5,2239,2,1
0.5953662815182333,4,NA,NA,NA,NA,2017,9,3717,NA,NA
0.5579655001769254,4,6,1,2,38,2014,6,2591,2,3
0.5255934747283498,4,NA,NA,NA,NA,2017,9,3840,NA,NA
0.2963556478513635,6,6,0,4,20,2008,6,453,3,1
0.507678914481355,5,7,1,4,25,2016,5,3479,1,2
0.42587256924258565,7,6,0,4,32,2012,5,1924,2,3
1.0087317298050833,4,NA,NA,NA,NA,2017,8,3939,NA,NA
0.6719205914816957,4,6,1,4,19,2013,7,2313,2,1
0.8516340056506819,4,6,1,4,45,2007,5,36,1,4
1.1511191274998556,3,6,0,2,29,2011,8,1512,4,2
0.3295676407596575,4,6,0,4,29,2014,5,2646,2,2
-0.004766508851553724,5,6,1,5,17,2015,5,3220,1,1
0.5722901180985358,4,NA,NA,NA,NA,2017,8,3904,NA,NA
0.33613418999910155,4,8,NA,4,20,2009,NA,822,1,1
0.4483409942985632,3,6,1,6,34,2011,6,1726,1,3
0.4806206435724146,4,6,1,4,19,2009,7,976,1,1
0.679120734509141,7,6,0,5,20,2009,5,778,1,1
0.27996699450035895,3,NA,NA,NA,NA,2017,5,3911,NA,NA
-0.4721476604717252,4,6,1,2,19,2014,5,2880,3,1
0.01819256608948125,4,8,1,4,18,2013,5,2495,2,1
0.5001682751153806,5,NA,NA,NA,NA,2012,NA,2104,NA,NA
0.31372689175789303,6,6,0,4,26,2008,7,401,1,2
0.5405877875031716,5,NA,NA,NA,NA,2013,NA,2316,NA,NA
0.42415422516679196,4,5,1,6,17,2010,3,1131,3,1
0.8774018339061588,6,6,1,4,29,2008,5,465,3,2
0.47433637734355116,5,6,0,6,20,2009,5,1017,3,1
0.32087527640241764,4,NA,NA,NA,NA,2017,7,3700,NA,NA
0.53034984255437,6,NA,NA,NA,NA,2017,7,3862,NA,NA
0.8337525072085299,4,6,1,4,24,2008,5,393,2,2
0.8338986231030482,4,6,0,3,47,2007,5,191,1,4
0.5262185819262323,5,NA,0,NA,24,2015,NA,3255,NA,2
0.2602150686695339,7,6,0,2,17,2011,3,1717,1,1
1.0921891032170234,3,6,1,2,21,2009,7,756,1,2
0.5882259581772419,3,6,1,5,21,2015,5,2992,1,2
0.1301458068521456,7,3,1,6,17,2013,4,2300,1,1
0.8306108003149932,4,5,0,4,18,2015,4,3203,1,1
0.7069442003260268,5,6,0,3,28,2009,8,908,3,2
-0.3578507989644508,3,6,1,5,23,2012,8,2123,3,2
1.0429749748352668,5,6,0,1,17,2015,3,2925,2,1
0.41542618451588986,2,8,1,4,49,2016,8,3357,1,4
-0.07153523298075645,5,NA,NA,NA,NA,2017,2,3724,NA,NA
0.5404663525846516,5,6,0,3,19,2008,5,424,1,1
0.38751102177639196,3,9,1,4,18,2007,3,80,1,1
0.9373099517649236,6,6,0,7,18,2016,5,3326,2,1
0.4114255621170793,3,6,1,4,39,2007,10,75,1,3
1.2265278929360282,4,NA,NA,NA,NA,2017,7,3876,NA,NA
1.0176801530593456,4,6,1,5,16,2015,4,3008,1,1
0.9436706538294206,5,6,1,4,20,2015,5,3032,1,1
0.6656680130977937,6,6,0,5,23,2014,7,2894,2,2
0.6468065698959544,4,NA,NA,NA,NA,2017,NA,3933,NA,NA
0.2734148872525862,6,NA,NA,NA,NA,2017,7,3883,NA,NA
0.5322059449544709,4,6,1,4,27,2016,5,3403,2,2
0.7034763810145209,6,6,0,2,18,2014,5,2907,1,1
-0.5304665216511075,7,NA,NA,NA,NA,2017,3,3984,NA,NA
-0.08434561193765186,3,NA,NA,NA,NA,2017,4,3714,NA,NA
0.6950552185303024,4,NA,NA,NA,NA,2017,9,3839,NA,NA
-0.23767428553307846,5,6,1,7,23,2016,8,3320,2,2
0.862947039306238,7,5,1,5,56,2012,6,2111,1,5
0.5503461066814558,4,6,1,6,55,2015,5,3228,1,5
0.7291042309128373,3,5,0,3,35,2013,7,2353,4,3
0.05595237415562615,4,3,1,5,21,2015,7,3008,1,2
0.22366803258223733,4,6,1,6,20,2011,7,1528,1,1
0.1691759629694916,4,6,0,4,53,2010,9,1111,1,5
-0.039497426862415974,4,NA,NA,NA,NA,2009,NA,1038,NA,NA
0.707869776659745,5,6,0,2,23,2011,7,1705,1,2
0.8074866480302061,5,6,1,4,20,2009,7,822,1,1
0.24150071612305868,5,4,1,4,16,2011,3,1468,2,1
0.6112475542103742,4,NA,NA,NA,NA,2017,6,3817,NA,NA
0.8480407139622471,5,NA,1,NA,27,2010,7,1285,1,2
0.45164065040016843,4,NA,NA,6,NA,2010,NA,1245,3,NA
0.20042605053400603,4,NA,NA,NA,NA,2017,4,3684,NA,NA
-0.2546534974730848,4,NA,NA,NA,NA,2017,2,3986,NA,NA
0.7048510792852798,5,NA,NA,NA,NA,2017,4,4005,NA,NA
0.9417337361097302,5,6,0,6,30,2009,5,797,1,2
0.8460156855758727,5,6,1,2,15,2012,3,1860,1,1
0.16146990150118637,4,6,1,6,29,2015,7,3233,4,2
0.11182173890035013,4,6,1,4,25,2012,5,1921,2,2
0.46762350807998687,3,5,1,4,22,2015,6,3017,1,2
0.528080466517141,5,6,1,2,16,2012,3,1882,1,1
0.8433126748310933,5,NA,NA,NA,NA,2017,3,3760,NA,NA
-0.376470399332558,4,6,1,6,27,2016,9,3386,3,2
-0.5454281028871418,5,NA,NA,NA,NA,2008,NA,394,NA,NA
0.33184565529270826,5,9,0,4,26,2013,6,2261,1,2
1.1112750836044463,5,6,1,2,19,2014,4,2878,1,1
0.6756723863144349,4,5,0,4,41,2009,5,784,2,4
-0.37322397080435094,4,6,1,4,18,2007,4,106,2,1
-0.0027119981604194487,3,6,0,4,20,2015,7,3010,1,1
0.34338931911019355,4,NA,NA,NA,NA,2017,2,3909,NA,NA
-0.011947536642019033,2,6,1,3,20,2011,5,1495,4,1
0.7795197007339616,2,NA,1,5,39,2011,5,1476,2,3
0.5527193279114482,5,6,1,6,39,2014,9,2906,1,3
-0.5898019017016889,3,2,1,4,21,2012,7,1920,1,2
-0.19630162240815935,6,5,1,2,17,2015,3,3153,2,1
-0.19494544292754848,5,6,0,3,49,2012,9,2172,1,4
0.5842142822455476,5,6,1,2,36,2007,7,96,1,3
0.41311088194003653,4,6,1,2,17,2008,3,478,4,1
0.6695558700127047,5,6,0,6,20,2009,5,1038,2,1
0.9913188477792798,5,6,0,NA,21,2010,7,1279,1,2
0.6919074462197167,6,6,0,4,19,2007,4,44,1,1
-0.036394301851818606,6,2,0,4,22,2013,5,2260,2,2
0.8101621046493976,4,6,1,7,23,2007,7,110,1,2
-0.25427773146252064,4,6,1,6,17,2013,3,2267,2,1
0.2898674684960073,4,6,1,NA,16,2016,3,3315,2,1
0.3689837281771249,3,NA,1,NA,19,2007,5,71,4,1
0.6268515347170658,4,NA,NA,NA,NA,2017,5,3901,NA,NA
0.7621561590508583,7,6,0,2,66,2015,10,2976,1,6
1.0060577979974072,4,6,1,6,65,2007,9,230,NA,6
0.58749603521699,3,6,0,5,22,2015,7,3215,1,2
-0.5713061883377157,4,NA,NA,NA,NA,2017,5,3686,NA,NA
-0.15684497470932435,2,6,1,6,28,2014,10,2663,1,2
0.5767629588012002,6,6,1,7,41,2015,7,2945,1,4
0.4195015596160575,4,6,0,6,25,2008,10,590,1,2
0.7091971590696733,2,5,1,2,44,2009,6,908,1,4
0.3899025666524092,6,NA,NA,NA,NA,2017,5,3989,NA,NA
0.6630524150330263,4,5,1,2,20,2012,5,2129,1,1
0.27905560654187994,4,NA,NA,NA,NA,2017,2,3677,NA,NA
0.1361198693597881,6,NA,NA,NA,NA,2017,6,3881,NA,NA
0.8477598613034687,4,6,1,3,43,2008,3,680,2,4
0.42114221952209785,5,6,0,4,NA,2013,10,2441,2,NA
0.7047047893376999,6,6,0,4,31,2009,9,1039,2,3
0.7828445083636124,5,8,0,6,29,2007,10,228,4,2
-0.3553744597076891,5,6,1,3,23,2013,6,2289,2,2
0.5508813616038676,6,6,0,7,21,2007,5,89,2,2
0.8695927617532746,6,NA,NA,NA,NA,2017,10,3677,NA,NA
0.763964465475834,4,5,1,5,43,2013,5,2315,1,4
0.3712085993710408,4,NA,NA,NA,NA,2017,9,3865,NA,NA
0.7406214634057029,4,8,1,4,56,2013,9,2486,2,5
0.984785843882014,4,NA,1,2,22,2007,5,288,1,2
0.5470177003596137,4,8,0,4,22,2014,6,2594,1,2
0.6383530044886007,6,2,1,4,18,2014,5,2903,1,1
0.4353302314622491,7,NA,NA,NA,NA,2015,NA,3249,NA,NA
0.793496238973376,4,6,1,3,21,2008,5,410,1,2
0.2364528769163631,1,6,0,1,21,2008,NA,702,3,2
0.5157351260400322,5,6,0,4,19,2010,5,1157,1,1
-0.12455102446310079,4,NA,NA,NA,NA,2017,NA,4005,NA,NA
0.27794200554688797,5,6,1,4,15,2012,3,1908,1,1
0.347413759211468,6,NA,NA,NA,NA,2017,5,3734,NA,NA
0.1248753409040994,5,6,1,4,22,2013,5,2496,3,2
0.09611005368326639,4,NA,NA,NA,NA,2017,4,3689,NA,NA
-0.0790365048815139,5,6,1,4,17,2015,3,3171,3,1
0.550627629127857,4,6,1,4,43,2007,5,199,1,4
0.6606994516174771,5,NA,NA,NA,NA,2017,4,3940,NA,NA
0.08632579609056021,3,6,1,NA,46,2013,6,2343,1,4
0.9033298934296647,5,5,0,4,19,2014,5,2611,4,1
0.2225282078694577,3,6,1,4,50,2011,5,1788,1,4
0.7889948745080502,7,NA,NA,NA,NA,2014,NA,2632,NA,NA
0.12393251513746797,3,6,1,4,20,2015,5,2983,5,1
0.3527980135391373,3,NA,NA,NA,NA,2017,3,3907,NA,NA
-0.23289467178100715,4,6,1,3,50,2011,9,1488,3,4
0.5909119259080287,4,6,0,4,32,2009,8,739,1,3
0.8538438437014461,3,NA,NA,NA,NA,2017,4,3792,NA,NA
0.646860755058247,5,5,0,4,23,2009,4,1069,1,2
0.6840345660743059,5,6,1,NA,16,2008,3,605,1,1
0.37782474918053705,4,6,1,5,28,2011,5,1624,2,2
0.368750858294954,4,6,0,3,53,2009,7,1028,1,5
0.5530798381952002,6,6,0,4,27,2016,6,3346,2,2
-0.3775292869803524,4,9,1,2,20,2012,5,1855,1,1
1.1055240139124736,5,6,0,3,NA,2012,4,1854,1,NA
0.9765582278947764,4,8,0,5,16,2009,3,850,1,1
0.8928741127338016,6,6,1,3,21,2011,5,1788,1,2
1.022133098932463,5,6,0,7,50,2007,7,42,1,4
0.35844054324636965,4,6,0,6,18,2011,4,1796,1,1
0.631148277868626,5,6,1,3,19,2011,4,1703,2,1
0.4223146066427444,6,6,1,7,23,2013,7,2452,1,2
0.08894105641628477,4,6,1,1,18,2007,4,282,1,1
0.0768302910418454,3,6,1,5,34,2010,5,1197,2,3
0.9359282549801533,6,5,1,6,34,2007,9,50,1,3
0.42519652657599577,4,6,1,2,20,2011,6,1574,2,1
1.0699716788954747,6,6,1,4,24,2013,5,2255,1,2
0.7642820741813423,3,6,1,2,18,2011,4,1744,3,1
0.561202572768959,5,6,1,4,21,2015,5,3068,1,2
0.22668585876314146,5,6,1,5,23,2010,8,1332,1,2
0.6468272873739875,6,6,1,4,18,2013,5,2517,2,1
0.3507638019803775,2,6,1,5,21,2009,5,995,1,2
-0.4409620876467153,4,NA,NA,NA,NA,2010,NA,1183,NA,NA
0.4644901978746421,4,NA,NA,NA,NA,2017,5,3698,NA,NA
0.608194213322584,3,2,1,6,24,2015,8,2934,1,2
0.8006805534971606,6,NA,NA,NA,NA,2017,NA,3926,NA,NA
1.2054261409053275,5,5,1,2,18,2012,5,2159,1,1
1.0000655522982669,5,5,0,6,33,2015,9,3246,1,3
0.7091510300559947,4,NA,NA,NA,NA,2017,5,3742,NA,NA
0.07243036947914323,4,6,1,NA,21,2015,6,2970,2,2
0.44934916710260864,3,7,1,6,19,2016,5,3348,1,1
0.3009711510032847,3,NA,NA,NA,NA,2017,7,3869,NA,NA
-0.2868173658185559,4,6,1,4,19,2007,6,142,3,1
-0.08376257917916602,5,6,0,5,31,2009,9,1023,3,3
1.155673259892138,4,6,0,4,22,2013,5,2371,1,2
-0.18504929380113022,5,8,0,6,18,2011,5,1517,1,1
-0.29229269751393916,5,6,0,4,27,2010,5,1375,3,2
-0.3009054024102145,3,NA,NA,NA,NA,2017,9,3933,NA,NA
-0.2675407682978413,5,6,1,7,19,2015,5,3171,1,1
0.3905608052277091,6,2,1,6,21,2012,5,2083,1,2
0.26770587163521176,5,6,1,4,26,2010,6,1207,1,2
0.6678532761547928,6,6,0,3,18,2013,3,2285,2,1
0.7732810783492756,6,6,1,7,22,2016,7,3371,3,2
0.7796295193014703,3,6,0,4,18,2011,4,1496,1,1
0.32990032473509995,4,5,1,4,18,2011,3,1712,1,1
0.39110901990306024,6,6,1,4,17,2008,3,424,1,1
1.1778809403941108,4,6,0,4,39,2014,7,2840,1,3
1.278393196046119,4,6,1,7,38,2012,9,1912,1,3
0.5588467976356476,5,NA,NA,NA,NA,2017,7,3940,NA,NA
0.9795808627572757,6,5,1,4,22,2011,5,1803,1,2
0.4209227530425319,4,9,1,4,16,2015,3,3027,2,1
0.3817166601095753,4,NA,NA,NA,NA,2017,3,3719,NA,NA
0.5911780372495244,4,NA,NA,NA,NA,2017,7,3903,NA,NA
0.5473122553044797,5,NA,NA,NA,NA,2017,7,3672,NA,NA
0.1810141156794672,5,6,0,2,16,2009,3,799,1,1
1.0326726295698725,2,6,1,5,20,2012,7,1837,4,1
-0.07611416791143641,4,5,0,4,18,2014,4,2760,3,1
0.01202090580353738,4,6,1,4,16,2015,NA,3213,1,1
-0.20483448316228486,5,6,1,7,47,2008,3,621,4,4
0.06844279931397418,6,NA,NA,NA,NA,2014,NA,2711,NA,NA
0.777423928583249,3,6,1,1,22,2014,7,2684,1,2
0.2825434227290763,4,6,0,2,16,2015,3,3244,3,1
0.6668185302335006,5,2,1,4,23,2012,7,2125,3,2
1.1605734864939232,4,9,1,5,18,2011,4,1771,1,1
-0.24057540987828616,6,6,1,3,26,2008,7,458,3,2
0.43942634385979795,4,9,1,4,21,2012,5,1851,1,2
0.4872819852814164,4,6,1,3,33,2009,5,1038,1,3
0.7142825034624374,4,6,1,5,42,2016,9,3427,2,4
0.5567872885991069,4,6,0,4,21,2012,7,1837,1,2
0.5386033629884255,4,NA,NA,NA,NA,2017,8,3876,NA,NA
0.8924900869078385,4,1,0,4,39,2007,5,227,3,3
0.20947842818484885,5,6,0,3,19,2007,5,101,1,1
0.5353001559482105,4,5,1,7,18,2016,5,3382,1,1
0.6924112380227563,6,NA,NA,NA,NA,2017,5,3692,NA,NA
-0.08790692399210873,2,5,1,3,36,2009,5,756,2,3
0.1105946891448599,4,6,0,7,19,2010,4,1223,1,1
-0.20041744439118644,5,NA,NA,NA,NA,2017,7,3788,NA,NA
0.6158010954290316,5,NA,NA,NA,NA,2017,5,3766,NA,NA
0.7601950246874174,4,6,1,5,25,2008,5,494,3,2
0.05027459355633798,6,6,1,4,18,2013,5,2300,1,1
0.3207293471204956,3,NA,NA,NA,NA,2017,5,3998,NA,NA
-0.1380490217342715,5,6,0,2,19,2008,5,676,1,1
0.988555361869452,7,NA,NA,NA,NA,2017,4,3904,NA,NA
0.4744979100030388,4,9,0,4,17,2013,3,2328,1,1
0.03386052964019198,5,NA,0,NA,24,2009,NA,1067,NA,2
0.42948300437412745,3,6,1,NA,16,2014,4,2912,1,1
1.1160925247223623,6,3,0,6,19,2016,5,3363,1,1
0.38897254749702914,6,6,1,2,62,2016,7,3356,3,6
0.39185090104195086,5,6,1,4,21,2009,6,1048,1,2
0.3857157212852469,5,NA,NA,NA,NA,2017,9,3734,NA,NA
1.0801885948532983,5,6,1,5,32,2015,7,3190,1,3
0.5197922798593845,3,6,1,6,28,2008,5,464,4,2
0.4067909941521878,4,6,1,4,28,2013,9,2487,NA,2
0.3816632634635552,4,6,1,4,20,2015,NA,3274,4,1
0.013839197103338682,5,6,0,5,21,2009,5,1072,4,2
-0.11740425816840624,6,6,1,2,18,2012,5,1948,3,1
1.0048207121748598,6,6,0,4,19,2007,5,298,1,1
-0.12196998407083068,4,NA,NA,3,NA,2015,5,2973,NA,NA
0.39307016380519894,2,4,1,6,27,2016,8,3479,1,2
0.4736344022948189,5,8,1,5,25,2009,6,900,1,2
0.9583404808432487,6,6,0,6,15,2015,1,3005,1,1
0.5552545778814373,6,NA,NA,NA,NA,2017,8,3937,NA,NA
0.13362347469391575,4,6,1,6,22,2008,7,382,1,2
0.028738180002265135,3,3,0,5,35,2015,7,2963,1,3
0.702574227690696,4,6,1,3,27,2012,5,2165,2,2
0.595042704766146,6,6,1,3,45,2014,7,2611,1,4
0.05028635216855197,4,NA,1,NA,24,2011,NA,1766,NA,2
0.9322802765278329,2,NA,NA,NA,NA,2017,4,3802,NA,NA
0.7634598784935807,6,NA,NA,NA,NA,2017,5,3943,NA,NA
0.8731805937397399,4,6,1,3,42,2016,5,3482,2,4
0.7118988261369718,3,NA,NA,NA,NA,2017,3,3956,NA,NA
1.0221871192505978,3,NA,NA,NA,NA,2017,5,3845,NA,NA
0.45195020952694154,4,NA,NA,NA,NA,2017,3,3679,NA,NA
0.5425183039271644,3,6,1,7,39,2015,9,3137,1,3
0.28010785684568207,4,6,0,5,41,2007,10,227,1,4
-0.10194924948056161,4,6,1,4,19,2015,5,3215,2,1
0.7896058953008488,4,NA,NA,NA,NA,2017,4,3984,NA,NA
0.3333202036320289,6,6,1,4,17,2013,3,2510,3,1
-0.21237658925201458,6,6,0,2,20,2012,8,1930,3,1
0.2101297817832562,4,8,1,7,16,2008,3,509,1,1
0.3429684092201446,6,6,1,3,21,2012,5,1898,2,2
0.00447175417652064,5,6,0,5,25,2015,5,3182,2,2
1.0870278003894036,6,6,1,2,24,2009,9,922,1,2
1.2086875821073837,5,6,1,5,34,2009,5,1063,2,3
0.7327854946856729,6,6,1,3,25,2015,7,3222,1,2
0.2786328533731692,3,5,1,5,22,2014,8,2882,1,2
0.08053558519418501,4,8,1,4,16,2010,4,1353,2,1
0.3666417662454975,4,NA,NA,NA,NA,2017,3,3993,NA,NA
-0.3078831937386906,6,6,1,6,16,2015,3,2964,3,1
-0.24520959306881968,5,6,0,4,24,2013,6,2398,2,2
-0.4472967072539925,5,5,1,7,32,2007,7,164,3,3
0.2892810984159836,4,NA,NA,NA,NA,2017,5,3959,NA,NA
0.9317394905207548,5,6,1,5,19,2009,5,928,1,1
0.5406189204079743,4,5,1,5,21,2009,5,997,1,2
0.3585196373641887,4,1,1,1,21,2015,5,2990,3,2
0.4938518506800372,3,6,1,4,44,2009,9,773,4,4
0.6328453234372203,4,6,0,4,21,2015,5,2972,1,2
0.90332120491239,4,6,1,4,21,2015,7,2949,1,2
0.41556907756657724,4,NA,NA,NA,NA,2011,NA,1783,NA,NA
-0.2347694735801062,3,6,1,3,36,2014,6,2577,1,3
0.6715446738394035,3,6,1,4,40,2009,5,990,4,3
0.797988208827858,6,NA,NA,NA,NA,2017,5,3753,NA,NA
0.9548829374830786,6,NA,NA,NA,NA,2012,NA,2101,NA,NA
0.2177486570362994,4,6,1,4,20,2015,5,3269,1,1
0.891769899560277,5,1,0,2,33,2010,5,1185,1,3
0.678628243879167,7,5,1,5,29,2007,6,95,2,2
0.9751067805235683,2,9,1,4,21,2015,5,3236,1,2
0.7249202566347321,4,6,1,4,48,2013,6,2447,2,4
0.5810467166731508,5,6,1,6,44,2016,10,3452,1,4
0.8680078575492148,5,6,1,4,56,2015,7,2947,1,5
0.16379781349859443,3,6,1,4,24,2010,6,1264,2,2
-0.016890184611007567,4,6,1,5,46,2009,9,732,1,4
0.5638916310768094,5,6,0,2,36,2015,10,2955,1,3
0.7679963922933979,4,NA,NA,NA,NA,2008,NA,367,NA,NA
0.44130250006420074,3,6,0,6,21,2014,5,2675,3,2
0.09828713275397127,4,NA,1,7,16,2011,3,1565,1,1
0.4815466252861269,4,6,1,2,22,2015,7,2937,2,2
0.6677707279914,4,6,1,2,21,2013,6,2298,1,2
0.7953606575730533,5,6,0,6,55,2007,7,95,1,5
0.47717144806841927,3,NA,NA,NA,NA,2017,10,3987,NA,NA
0.5986871818569816,5,5,1,6,17,2008,3,676,4,1
0.06656853416290666,4,6,0,2,21,2007,5,108,2,2
0.04669836910698637,6,6,1,7,22,2014,9,2822,4,2
0.20564874910642064,4,NA,NA,NA,NA,2017,7,3986,NA,NA
0.5458455296030205,6,6,1,4,28,2015,7,3013,1,2
1.2520572515858648,4,6,1,4,21,2014,5,2877,2,2
0.7147170415430879,4,6,0,5,30,2015,7,3013,1,2
0.9199428359079092,5,6,1,5,20,2014,7,2816,1,1
1.09826818291506,5,NA,NA,NA,NA,2017,6,3928,NA,NA
0.03272613567122172,3,6,1,2,19,2015,4,3185,2,1
0.08662521334869025,4,5,0,6,60,2010,9,1422,1,5
1.0078787378955143,3,6,1,4,54,2012,9,1953,3,5
0.339912648838315,4,6,1,2,21,2016,5,3308,3,2
0.32796010076739746,3,5,0,5,55,2009,10,986,4,5
0.662950323311292,4,NA,NA,NA,NA,2017,NA,3940,NA,NA
0.7208815353367337,5,2,1,3,23,2015,9,3172,1,2
0.2842225217430033,6,6,1,6,21,2014,7,2687,1,2
0.7612685105165597,3,6,1,4,20,2011,4,1547,1,1
0.5218005474282619,4,3,1,4,18,2016,4,3489,1,1
0.5939876441073625,7,NA,NA,NA,NA,2017,3,3952,NA,NA
-0.2231234520483143,4,6,1,5,22,2008,4,411,2,2
0.40186871870091784,4,6,1,3,38,2009,5,827,3,3
0.6272804413149762,5,NA,NA,NA,NA,2017,5,3893,NA,NA
1.0020246258663,6,6,0,5,37,2009,7,740,1,3
0.2891154573949007,5,6,0,3,25,2009,NA,836,2,2
0.7811313860729214,4,6,0,4,23,2012,5,2147,1,2
0.958135247366516,4,NA,NA,NA,NA,2015,NA,3048,NA,NA
